core,BogoMIPS,Memory,RPS,p95,p99
4,108.0,8,13,147,198.4
4,108.0,8,14,141.2,223.7
4,108.0,8,14,179.5,290.1
4,108.0,8,14,141.2,210.6
4,108.0,8,13,169,262.5
4,108.0,8,13,153,257.3
4,108.0,8,13,133,247.2
4,108.0,8,13,122.7,179.5
4,108.0,8,14,113.3,183.1
4,108.0,8,12,122.7,183.1
4,108.0,8,14,102.5,169
4,108.0,8,13,106.7,172.5
4,108.0,8,14,144,223.7
4,108.0,8,13,169,242.3
4,108.0,8,12,144,206.5
4,108.0,8,12,141.2,202.4
4,108.0,8,13,147,228.2
4,108.0,8,13,130.3,223.7
4,108.0,8,14,115.6,186.8
4,108.0,8,13,106.7,169
4,108.0,8,12,153,242.3
4,108.0,8,12,141.2,237.5
4,108.0,8,13,125.2,194.4
4,108.0,8,13,144,232.8
4,108.0,8,13,144,232.8
4,108.0,8,14,141.2,237.5
4,108.0,8,13,144,242.3
4,108.0,8,13,135.7,186.8
4,108.0,8,14,144,247.2
4,108.0,8,13,138.4,219.2
4,108.0,8,13,214.9,308
4,108.0,8,13,127.8,210.6
4,108.0,8,13,127.8,228.2
4,108.0,8,14,147,273.2
4,108.0,8,14,147,262.5
4,108.0,8,13,117.9,194.4
4,108.0,8,14,156,257.3
4,108.0,8,13,138.4,228.2
4,108.0,8,13,135.7,210.6
4,108.0,8,13,125.2,186.8
4,108.0,8,14,149.9,257.3
4,108.0,8,13,144,228.2
4,108.0,8,14,214.9,333.7
4,108.0,8,14,127.8,219.2
4,108.0,8,13,111.1,186.8
4,108.0,8,13,106.7,190.6
4,108.0,8,13,147,210.6
4,108.0,8,14,108.9,175.9
4,108.0,8,13,135.7,214.9
4,108.0,8,12,144,223.7
4,108.0,8,13,149.9,242.3
4,108.0,8,12,165.7,257.3
4,108.0,8,13,147,206.5
4,108.0,8,12,219.2,333.7
4,108.0,8,13,149.9,223.7
4,108.0,8,14,113.3,179.5
4,108.0,8,14,125.2,202.4
4,108.0,8,13,133,219.2
4,108.0,8,13,144,232.8
4,108.0,8,13,102.5,159.2
4,108.0,8,14,111.1,202.4
4,108.0,8,13,156,232.8
4,108.0,8,14,135.7,206.5
4,108.0,8,13,117.9,183.1
4,108.0,8,13,122.7,190.6
4,108.0,8,13,111.1,186.8
4,108.0,8,14,206.5,320.6
4,108.0,8,13,159.2,247.2
4,108.0,8,14,149.9,214.9
4,108.0,8,13,141.2,237.5
4,108.0,8,13,190.6,320.6
4,108.0,8,14,135.7,214.9
4,108.0,8,13,156,257.3
4,108.0,8,13,135.7,186.8
4,108.0,8,14,127.8,214.9
4,108.0,8,13,162.4,267.8
4,108.0,8,13,144,214.9
4,108.0,8,13,122.7,194.4
4,108.0,8,13,120.3,206.5
4,108.0,8,13,156,252.2
4,108.0,8,13,169,262.5
4,108.0,8,14,159.2,257.3
4,108.0,8,14,138.4,219.2
4,108.0,8,13,149.9,242.3
4,108.0,8,13,183.1,290.1
4,108.0,8,14,135.7,228.2
4,108.0,8,14,135.7,228.2
4,108.0,8,13,141.2,228.2
4,108.0,8,14,133,206.5
4,108.0,8,14,125.2,214.9
4,108.0,8,14,113.3,198.4
4,108.0,8,13,144,247.2
4,108.0,8,13,135.7,228.2
4,108.0,8,13,135.7,219.2
4,108.0,8,13,135.7,242.3
4,108.0,8,14,147,242.3
4,108.0,8,13,135.7,252.2
4,108.0,8,14,130.3,219.2
4,108.0,8,13,147,267.8
4,108.0,8,13,175.9,273.2
4,108.0,8,13,149.9,257.3
4,108.0,8,14,125.2,175.9
4,108.0,8,13,206.5,333.7
4,108.0,8,13,223.7,340.4
4,108.0,8,14,153,237.5
4,108.0,8,14,141.2,232.8
4,108.0,8,13,210.6,347.3
4,108.0,8,13,138.4,206.5
4,108.0,8,13,100.5,172.5
4,108.0,8,13,117.9,190.6
4,108.0,8,13,135.7,242.3
4,108.0,8,13,138.4,202.4
4,108.0,8,14,206.5,327.1
4,108.0,8,14,144,237.5
4,108.0,8,13,102.5,172.5
4,108.0,8,12,165.7,257.3
4,108.0,8,12,210.6,340.4
4,108.0,8,13,156,262.5
4,108.0,8,13,214.9,320.6
4,108.0,8,14,135.7,210.6
4,108.0,8,13,149.9,247.2
4,108.0,8,13,141.2,232.8
4,108.0,8,12,125.2,186.8
4,108.0,8,14,144,228.2
4,108.0,8,14,144,206.5
4,108.0,8,14,149.9,232.8
4,108.0,8,13,135.7,210.6
4,108.0,8,13,130.3,223.7
4,108.0,8,14,153,214.9
4,108.0,8,13,149.9,237.5
4,108.0,8,13,144,214.9
4,108.0,8,14,135.7,206.5
4,108.0,8,13,133,219.2
4,108.0,8,14,175.9,242.3
4,108.0,8,13,149.9,242.3
4,108.0,8,14,153,237.5
4,108.0,8,13,169,247.2
4,108.0,8,13,162.4,267.8
4,108.0,8,13,111.1,190.6
4,108.0,8,13,172.5,278.7
4,108.0,8,13,141.2,214.9
4,108.0,8,13,127.8,219.2
4,108.0,8,13,111.1,198.4
4,108.0,8,13,133,247.2
4,108.0,8,14,133,202.4
4,108.0,8,14,133,223.7
4,108.0,8,13,113.3,175.9
4,108.0,8,13,115.6,183.1
4,108.0,8,13,117.9,194.4
4,108.0,8,13,133,206.5
4,108.0,8,14,135.7,228.2
4,108.0,8,13,138.4,214.9
4,108.0,8,13,141.2,247.2
4,108.0,8,14,159.2,206.5
4,108.0,8,13,214.9,327.1
4,108.0,8,14,117.9,194.4
4,108.0,8,14,141.2,210.6
4,108.0,8,13,159.2,290.1
4,108.0,8,13,183.1,295.9
4,108.0,8,14,149.9,202.4
4,108.0,8,14,149.9,247.2
4,108.0,8,14,149.9,252.2
4,108.0,8,13,156,257.3
4,108.0,8,14,127.8,214.9
4,108.0,8,14,144,219.2
4,108.0,8,13,127.8,237.5
4,108.0,8,13,102.5,169
4,108.0,8,13,162.4,267.8
4,108.0,8,13,210.6,320.6
4,108.0,8,14,117.9,179.5
4,108.0,8,14,117.9,190.6
4,108.0,8,14,147,257.3
4,108.0,8,13,153,267.8
4,108.0,8,13,149.9,232.8
4,108.0,8,13,165.7,262.5
4,108.0,8,14,127.8,172.5
4,108.0,8,13,198.4,314.2
4,108.0,8,13,141.2,223.7
4,108.0,8,13,130.3,194.4
4,108.0,8,13,183.1,262.5
4,108.0,8,14,111.1,228.2
4,108.0,8,13,108.9,172.5
4,108.0,8,13,106.7,175.9
4,108.0,8,14,127.8,190.6
4,108.0,8,13,223.7,333.7
4,108.0,8,14,127.8,202.4
4,108.0,8,13,210.6,327.1
4,108.0,8,13,147,262.5
4,108.0,8,13,144,228.2
4,108.0,8,14,108.9,179.5
4,108.0,8,14,147,228.2
4,108.0,8,13,206.5,320.6
4,108.0,8,13,138.4,206.5
4,108.0,8,13,117.9,179.5
4,108.0,8,14,202.4,301.9
4,108.0,8,14,117.9,186.8
4,108.0,8,14,125.2,186.8
4,108.0,8,13,125.2,179.5
4,108.0,8,13,159.2,262.5
4,108.0,8,13,120.3,183.1
4,108.0,8,13,120.3,186.8
4,108.0,8,13,165.7,267.8
4,108.0,8,13,111.1,162.4
4,108.0,8,13,147,202.4
4,108.0,8,13,153,247.2
4,108.0,8,13,147,214.9
4,108.0,8,13,147,228.2
4,108.0,8,14,89.1,165.7
4,108.0,8,14,169,242.3
4,108.0,8,12,141.2,228.2
4,108.0,8,14,149.9,223.7
4,108.0,8,14,153,206.5
4,108.0,8,14,156,252.2
4,108.0,8,12,159.2,252.2
4,108.0,8,13,122.7,210.6
4,108.0,8,13,159.2,257.3
4,108.0,8,13,149.9,228.2
4,108.0,8,13,138.4,237.5
4,108.0,8,13,175.9,278.7
4,108.0,8,13,169,257.3
4,108.0,8,13,113.3,179.5
4,108.0,8,13,127.8,206.5
4,108.0,8,13,169,267.8
4,108.0,8,14,162.4,278.7
4,108.0,8,13,144,237.5
4,108.0,8,13,141.2,262.5
4,108.0,8,13,147,232.8
4,108.0,8,14,214.9,327.1
4,108.0,8,14,144,237.5
4,108.0,8,14,135.7,210.6
4,108.0,8,13,202.4,320.6
4,108.0,8,14,141.2,214.9
4,108.0,8,14,135.7,237.5
4,108.0,8,14,108.9,179.5
4,108.0,8,14,117.9,206.5
4,108.0,8,13,135.7,242.3
4,108.0,8,13,172.5,273.2
4,108.0,8,13,125.2,190.6
4,108.0,8,14,169,232.8
4,108.0,8,13,186.8,290.1
4,108.0,8,14,153,262.5
4,108.0,8,13,149.9,262.5
4,108.0,8,13,135.7,198.4
4,108.0,8,13,147,257.3
4,108.0,8,13,165.7,273.2
4,108.0,8,13,127.8,198.4
4,108.0,8,13,153,262.5
4,108.0,8,14,127.8,194.4
4,108.0,8,13,162.4,252.2
4,108.0,8,13,144,242.3
4,108.0,8,14,106.7,172.5
4,108.0,8,14,153,257.3
4,108.0,8,14,153,223.7
4,108.0,8,13,159.2,228.2
4,108.0,8,13,147,247.2
4,108.0,8,13,127.8,214.9
4,108.0,8,13,194.4,308
4,108.0,8,14,127.8,214.9
4,108.0,8,14,219.2,361.5
4,108.0,8,13,162.4,257.3
4,108.0,8,13,135.7,219.2
4,108.0,8,13,122.7,206.5
4,108.0,8,13,147,237.5
4,108.0,8,13,135.7,252.2
4,108.0,8,13,149.9,219.2
4,108.0,8,14,135.7,223.7
4,108.0,8,14,162.4,273.2
4,108.0,8,14,149.9,252.2
4,108.0,8,13,130.3,190.6
4,108.0,8,13,147,202.4
4,108.0,8,12,149.9,247.2
4,108.0,8,13,144,228.2
4,108.0,8,13,135.7,242.3
4,108.0,8,13,147,257.3
4,108.0,8,13,141.2,232.8
4,108.0,8,13,149.9,237.5
4,108.0,8,13,169,290.1
4,108.0,8,14,214.9,308
4,108.0,8,14,125.2,194.4
4,108.0,8,13,149.9,219.2
4,108.0,8,13,147,242.3
4,108.0,8,13,120.3,190.6
4,108.0,8,13,135.7,232.8
4,108.0,8,13,190.6,333.7
4,108.0,8,13,138.4,210.6
4,108.0,8,13,141.2,214.9
4,108.0,8,14,144,223.7
4,108.0,8,13,113.3,194.4
4,108.0,8,14,135.7,237.5
4,108.0,8,13,108.9,172.5
4,108.0,8,13,175.9,242.3
4,108.0,8,13,141.2,219.2
4,108.0,8,13,122.7,179.5
4,108.0,8,13,162.4,247.2
4,108.0,8,14,159.2,267.8
4,108.0,8,14,125.2,179.5
4,108.0,8,13,127.8,210.6
4,108.0,8,14,232.8,354.3
4,108.0,8,14,153,247.2
4,108.0,8,14,172.5,247.2
4,108.0,8,13,115.6,179.5
4,108.0,8,13,162.4,257.3
4,108.0,8,14,153,242.3
4,108.0,8,13,147,237.5
4,108.0,8,13,172.5,262.5
4,108.0,8,13,144,206.5
4,108.0,8,14,169,273.2
4,108.0,8,13,147,252.2
4,108.0,8,14,120.3,194.4
4,108.0,8,14,149.9,273.2
4,108.0,8,13,130.3,242.3
4,108.0,8,14,147,223.7
4,108.0,8,13,162.4,262.5
4,108.0,8,14,117.9,198.4
4,108.0,8,13,153,206.5
4,108.0,8,14,159.2,228.2
4,108.0,8,14,165.7,278.7
4,108.0,8,13,141.2,247.2
4,108.0,8,14,147,214.9
4,108.0,8,14,162.4,228.2
4,108.0,8,14,127.8,206.5
4,108.0,8,13,159.2,267.8
4,108.0,8,14,162.4,252.2
4,108.0,8,13,144,223.7
4,108.0,8,13,113.3,175.9
4,108.0,8,13,120.3,198.4
4,108.0,8,13,165.7,273.2
4,108.0,8,14,106.7,172.5
4,108.0,8,13,147,223.7
4,108.0,8,14,125.2,202.4
4,108.0,8,13,133,179.5
4,108.0,8,14,130.3,214.9
4,108.0,8,13,115.6,183.1
4,108.0,8,13,162.4,232.8
4,108.0,8,13,153,252.2
4,108.0,8,13,186.8,290.1
4,108.0,8,13,120.3,198.4
4,108.0,8,13,135.7,228.2
4,108.0,8,13,106.7,186.8
4,108.0,8,13,210.6,314.2
4,108.0,8,14,144,247.2
4,108.0,8,14,127.8,198.4
4,108.0,8,13,162.4,257.3
4,108.0,8,13,153,257.3
4,108.0,8,13,147,228.2
4,108.0,8,13,102.5,186.8
4,108.0,8,14,198.4,340.4
4,108.0,8,14,138.4,228.2
4,108.0,8,14,106.7,175.9
4,108.0,8,14,130.3,232.8
4,108.0,8,13,198.4,333.7
4,108.0,8,13,104.6,179.5
4,108.0,8,13,125.2,194.4
4,108.0,8,14,138.4,210.6
4,108.0,8,14,127.8,186.8
4,108.0,8,14,111.1,186.8
4,108.0,8,13,133,257.3
4,108.0,8,13,144,262.5
4,108.0,8,14,141.2,214.9
4,108.0,8,14,162.4,247.2
4,108.0,8,13,106.7,172.5
4,108.0,8,14,149.9,228.2
4,108.0,8,13,147,232.8
4,108.0,8,14,149.9,262.5
4,108.0,8,13,108.9,172.5
4,108.0,8,13,130.3,175.9
4,108.0,8,14,117.9,219.2
4,108.0,8,14,141.2,252.2
4,108.0,8,12,223.7,361.5
4,108.0,8,13,130.3,219.2
4,108.0,8,13,127.8,186.8
4,108.0,8,13,186.8,295.9
4,108.0,8,14,117.9,202.4
4,108.0,8,13,144,232.8
4,108.0,8,13,133,186.8
4,108.0,8,13,141.2,228.2
4,108.0,8,13,125.2,198.4
4,108.0,8,13,156,252.2
4,108.0,8,13,156,257.3
4,108.0,8,13,156,262.5
4,108.0,8,13,141.2,232.8
4,108.0,8,13,144,267.8
4,108.0,8,13,153,247.2
4,108.0,8,13,162.4,257.3
4,108.0,8,14,127.8,186.8
4,108.0,8,14,135.7,232.8
4,108.0,8,13,138.4,232.8
4,108.0,8,13,133,223.7
4,108.0,8,13,159.2,242.3
4,108.0,8,13,133,228.2
4,108.0,8,14,153,237.5
4,108.0,8,13,130.3,214.9
4,108.0,8,13,111.1,175.9
4,108.0,8,13,183.1,267.8
4,108.0,8,13,147,257.3
4,108.0,8,14,156,257.3
4,108.0,8,13,153,242.3
4,108.0,8,14,111.1,169
4,108.0,8,14,169,247.2
4,108.0,8,13,127.8,210.6
4,108.0,8,14,115.6,179.5
4,108.0,8,13,156,232.8
4,108.0,8,13,159.2,262.5
4,108.0,8,13,156,237.5
4,108.0,8,13,135.7,247.2
4,108.0,8,13,141.2,198.4
4,108.0,8,14,133,210.6
4,108.0,8,13,169,242.3
4,108.0,8,14,133,232.8
4,108.0,8,14,133,214.9
4,108.0,8,13,130.3,223.7
4,108.0,8,13,135.7,214.9
4,108.0,8,14,172.5,252.2
4,108.0,8,13,202.4,314.2
4,108.0,8,13,122.7,179.5
4,108.0,8,14,144,247.2
4,108.0,8,13,144,237.5
4,108.0,8,14,149.9,228.2
4,108.0,8,13,153,242.3
4,108.0,8,13,232.8,354.3
4,108.0,8,14,125.2,223.7
4,108.0,8,14,106.7,172.5
4,108.0,8,13,108.9,169
4,108.0,8,14,153,228.2
4,108.0,8,14,156,252.2
4,108.0,8,13,183.1,284.3
4,108.0,8,13,135.7,228.2
4,108.0,8,12,133,206.5
4,108.0,8,13,141.2,247.2
4,108.0,8,13,138.4,214.9
4,108.0,8,13,135.7,232.8
4,108.0,8,14,149.9,252.2
4,108.0,8,14,144,223.7
4,108.0,8,14,144,223.7
4,108.0,8,12,169,320.6
4,108.0,8,14,159.2,252.2
4,108.0,8,14,153,228.2
4,108.0,8,13,113.3,172.5
4,108.0,8,14,144,267.8
4,108.0,8,13,113.3,190.6
4,108.0,8,14,156,247.2
4,108.0,8,13,149.9,267.8
4,108.0,8,13,135.7,228.2
4,108.0,8,13,194.4,327.1
4,108.0,8,13,117.9,186.8
4,108.0,8,14,202.4,301.9
4,108.0,8,14,159.2,262.5
4,108.0,8,14,117.9,186.8
4,108.0,8,13,125.2,198.4
4,108.0,8,14,117.9,190.6
4,108.0,8,13,169,267.8
4,108.0,8,13,127.8,232.8
4,108.0,8,13,111.1,190.6
4,108.0,8,13,130.3,257.3
4,108.0,8,13,133,202.4
4,108.0,8,13,130.3,210.6
4,108.0,8,14,135.7,214.9
4,108.0,8,14,125.2,183.1
4,108.0,8,13,153,262.5
4,108.0,8,14,149.9,232.8
4,108.0,8,12,113.3,194.4
4,108.0,8,12,130.3,206.5
4,108.0,8,13,153,257.3
4,108.0,8,13,172.5,284.3
4,108.0,8,14,138.4,202.4
4,108.0,8,13,144,237.5
4,108.0,8,14,141.2,252.2
4,108.0,8,14,153,232.8
4,108.0,8,12,144,219.2
4,108.0,8,13,147,242.3
4,108.0,8,14,108.9,175.9
4,108.0,8,13,92.8,162.4
4,108.0,8,13,127.8,223.7
4,108.0,8,14,141.2,202.4
4,108.0,8,14,141.2,210.6
4,108.0,8,12,162.4,273.2
4,108.0,8,13,117.9,183.1
4,108.0,8,12,138.4,228.2
4,108.0,8,13,159.2,267.8
4,108.0,8,13,125.2,186.8
4,108.0,8,13,108.9,175.9
4,108.0,8,13,159.2,232.8
4,108.0,8,13,125.2,198.4
4,108.0,8,14,165.7,252.2
4,108.0,8,13,147,210.6
4,108.0,8,13,149.9,257.3
4,108.0,8,14,147,232.8
4,108.0,8,14,149.9,242.3
4,108.0,8,14,153,262.5
4,108.0,8,14,141.2,202.4
4,108.0,8,14,133,190.6
4,108.0,8,13,130.3,228.2
4,108.0,8,13,169,262.5
4,108.0,8,13,130.3,214.9
4,108.0,8,14,141.2,202.4
4,108.0,8,13,111.1,179.5
4,108.0,8,14,141.2,228.2
4,108.0,8,13,135.7,237.5
4,108.0,8,13,149.9,242.3
4,108.0,8,12,141.2,223.7
4,108.0,8,12,122.7,202.4
4,108.0,8,13,153,267.8
4,108.0,8,12,156,257.3
4,108.0,8,14,127.8,206.5
4,108.0,8,14,108.9,179.5
4,108.0,8,14,159.2,242.3
4,108.0,8,14,153,210.6
4,108.0,8,14,104.6,179.5
4,108.0,8,14,162.4,228.2
4,108.0,8,14,194.4,333.7
4,108.0,8,14,165.7,267.8
4,108.0,8,14,141.2,242.3
4,108.0,8,14,156,252.2
4,108.0,8,13,144,228.2
4,108.0,8,13,133,214.9
4,108.0,8,14,147,232.8
4,108.0,8,14,210.6,314.2
4,108.0,8,14,186.8,340.4
4,108.0,8,14,144,232.8
4,108.0,8,13,127.8,198.4
4,108.0,8,13,104.6,169
4,108.0,8,14,127.8,210.6
4,108.0,8,13,153,237.5
4,108.0,8,13,147,228.2
4,108.0,8,13,149.9,228.2
4,108.0,8,13,144,214.9
4,108.0,8,13,147,237.5
4,108.0,8,12,135.7,183.1
4,108.0,8,14,147,210.6
4,108.0,8,14,125.2,172.5
4,108.0,8,13,169,267.8
4,108.0,8,13,104.6,172.5
4,108.0,8,13,149.9,202.4
4,108.0,8,13,153,273.2
4,108.0,8,13,144,228.2
4,108.0,8,12,156,278.7
4,108.0,8,12,159.2,219.2
4,108.0,8,13,198.4,278.7
4,108.0,8,13,147,242.3
4,108.0,8,14,120.3,172.5
4,108.0,8,14,125.2,194.4
4,108.0,8,13,130.3,206.5
4,108.0,8,13,144,242.3
4,108.0,8,14,127.8,198.4
4,108.0,8,13,125.2,232.8
4,108.0,8,13,159.2,252.2
4,108.0,8,13,144,267.8
4,108.0,8,13,117.9,194.4
4,108.0,8,13,135.7,219.2
4,108.0,8,14,130.3,242.3
4,108.0,8,13,175.9,267.8
4,108.0,8,13,169,284.3
4,108.0,8,14,122.7,219.2
4,108.0,8,14,210.6,320.6
4,108.0,8,13,156,232.8
4,108.0,8,13,135.7,223.7
4,108.0,8,13,122.7,210.6
4,108.0,8,14,147,267.8
4,108.0,8,13,156,252.2
4,108.0,8,14,149.9,262.5
4,108.0,8,14,149.9,206.5
4,108.0,8,13,130.3,202.4
4,108.0,8,14,147,237.5
4,108.0,8,13,175.9,267.8
4,108.0,8,13,162.4,257.3
4,108.0,8,13,156,242.3
4,108.0,8,13,141.2,257.3
4,108.0,8,14,159.2,247.2
4,108.0,8,14,125.2,202.4
4,108.0,8,13,159.2,247.2
4,108.0,8,13,147,242.3
4,108.0,8,14,165.7,278.7
4,108.0,8,13,179.5,308
4,108.0,8,14,179.5,247.2
4,108.0,8,13,194.4,295.9
4,108.0,8,13,130.3,214.9
4,108.0,8,14,130.3,228.2
4,108.0,8,13,147,214.9
4,108.0,8,13,153,214.9
4,108.0,8,13,127.8,179.5
4,108.0,8,13,144,262.5
4,108.0,8,13,210.6,340.4
4,108.0,8,13,133,210.6
4,108.0,8,14,144,257.3
4,108.0,8,14,138.4,223.7
4,108.0,8,13,127.8,210.6
4,108.0,8,14,169,273.2
4,108.0,8,13,144,262.5
4,108.0,8,13,144,247.2
4,108.0,8,14,141.2,206.5
4,108.0,8,13,210.6,327.1
4,108.0,8,14,125.2,202.4
4,108.0,8,13,111.1,175.9
4,108.0,8,13,149.9,252.2
4,108.0,8,13,125.2,228.2
4,108.0,8,13,156,262.5
4,108.0,8,13,135.7,232.8
4,108.0,8,14,111.1,169
4,108.0,8,14,169,267.8
4,108.0,8,14,141.2,210.6
4,108.0,8,13,147,257.3
4,108.0,8,14,156,214.9
4,108.0,8,12,133,252.2
4,108.0,8,12,169,257.3
4,108.0,8,12,219.2,347.3
4,108.0,8,13,120.3,198.4
4,108.0,8,13,206.5,333.7
4,108.0,8,13,186.8,284.3
4,108.0,8,13,133,223.7
4,108.0,8,14,138.4,183.1
4,108.0,8,14,149.9,232.8
4,108.0,8,13,130.3,223.7
4,108.0,8,13,122.7,214.9
4,108.0,8,14,159.2,247.2
4,108.0,8,13,113.3,169
4,108.0,8,14,149.9,252.2
4,108.0,8,13,104.6,179.5
4,108.0,8,13,159.2,262.5
4,108.0,8,14,149.9,228.2
4,108.0,8,14,202.4,308
4,108.0,8,14,133,210.6
4,108.0,8,12,127.8,190.6
4,108.0,8,13,122.7,175.9
4,108.0,8,12,159.2,257.3
4,108.0,8,13,135.7,242.3
4,108.0,8,12,122.7,194.4
4,108.0,8,12,144,202.4
4,108.0,8,13,133,198.4
4,108.0,8,13,122.7,214.9
4,108.0,8,13,135.7,237.5
4,108.0,8,13,127.8,202.4
4,108.0,8,13,153,242.3
4,108.0,8,13,147,232.8
4,108.0,8,13,135.7,190.6
4,108.0,8,12,147,232.8
4,108.0,8,13,102.5,183.1
4,108.0,8,13,147,242.3
4,108.0,8,12,138.4,237.5
4,108.0,8,12,135.7,206.5
4,108.0,8,13,138.4,232.8
4,108.0,8,12,127.8,190.6
4,108.0,8,13,135.7,219.2
4,108.0,8,14,130.3,194.4
4,108.0,8,12,127.8,202.4
4,108.0,8,14,156,228.2
4,108.0,8,14,122.7,190.6
4,108.0,8,13,156,262.5
4,108.0,8,14,153,228.2
4,108.0,8,14,169,252.2
4,108.0,8,13,162.4,257.3
4,108.0,8,14,147,228.2
4,108.0,8,13,133,206.5
4,108.0,8,13,141.2,190.6
4,108.0,8,14,141.2,219.2
4,108.0,8,13,141.2,232.8
4,108.0,8,14,135.7,194.4
4,108.0,8,14,144,228.2
4,108.0,8,13,125.2,179.5
4,108.0,8,13,169,273.2
4,108.0,8,13,159.2,257.3
4,108.0,8,14,186.8,278.7
4,108.0,8,13,96.6,159.2
4,108.0,8,13,135.7,228.2
4,108.0,8,14,237.5,333.7
4,108.0,8,14,130.3,257.3
4,108.0,8,13,149.9,252.2
4,108.0,8,13,159.2,257.3
4,108.0,8,14,149.9,252.2
4,108.0,8,13,149.9,242.3
4,108.0,8,14,133,194.4
4,108.0,8,13,153,257.3
4,108.0,8,13,165.7,267.8
4,108.0,8,14,127.8,210.6
4,108.0,8,14,153,232.8
4,108.0,8,13,127.8,210.6
4,108.0,8,13,144,242.3
4,108.0,8,13,117.9,179.5
4,108.0,8,14,153,242.3
4,108.0,8,13,138.4,206.5
4,108.0,8,14,153,262.5
4,108.0,8,13,117.9,223.7
4,108.0,8,13,156,228.2
4,108.0,8,14,153,273.2
4,108.0,8,13,147,252.2
4,108.0,8,13,141.2,219.2
4,108.0,8,14,149.9,242.3
4,108.0,8,13,144,219.2
4,108.0,8,14,130.3,210.6
4,108.0,8,14,138.4,237.5
4,108.0,8,13,141.2,198.4
4,108.0,8,13,169,267.8
4,108.0,8,14,127.8,190.6
4,108.0,8,14,108.9,172.5
4,108.0,8,14,165.7,278.7
4,108.0,8,14,153,219.2
4,108.0,8,13,125.2,198.4
4,108.0,8,14,149.9,252.2
4,108.0,8,13,144,237.5
4,108.0,8,14,127.8,214.9
4,108.0,8,14,108.9,169
4,108.0,8,14,153,223.7
4,108.0,8,13,135.7,232.8
4,108.0,8,14,153,252.2
4,108.0,8,14,133,232.8
4,108.0,8,14,149.9,252.2
4,108.0,8,14,153,247.2
4,108.0,8,13,149.9,228.2
4,108.0,8,14,130.3,186.8
4,108.0,8,13,111.1,175.9
4,108.0,8,14,147,247.2
4,108.0,8,13,138.4,252.2
4,108.0,8,13,156,237.5
4,108.0,8,13,133,190.6
4,108.0,8,13,147,284.3
4,108.0,8,13,127.8,202.4
4,108.0,8,14,149.9,214.9
4,108.0,8,14,104.6,172.5
4,108.0,8,14,175.9,273.2
4,108.0,8,14,159.2,257.3
4,108.0,8,13,141.2,232.8
4,108.0,8,13,106.7,172.5
4,108.0,8,13,141.2,247.2
4,108.0,8,13,153,257.3
4,108.0,8,13,133,223.7
4,108.0,8,12,156,257.3
4,108.0,8,13,135.7,214.9
4,108.0,8,12,156,228.2
4,108.0,8,13,206.5,320.6
4,108.0,8,13,159.2,257.3
4,108.0,8,14,159.2,237.5
4,108.0,8,14,159.2,278.7
4,108.0,8,13,162.4,257.3
4,108.0,8,13,141.2,202.4
4,108.0,8,13,122.7,206.5
4,108.0,8,13,156,257.3
4,108.0,8,14,122.7,206.5
4,108.0,8,14,156,223.7
4,108.0,8,13,156,237.5
4,108.0,8,13,144,252.2
4,108.0,8,12,127.8,202.4
4,108.0,8,12,138.4,232.8
4,108.0,8,13,198.4,314.2
4,108.0,8,13,198.4,327.1
4,108.0,8,14,144,232.8
4,108.0,8,14,162.4,237.5
4,108.0,8,13,149.9,242.3
4,108.0,8,13,147,257.3
4,108.0,8,12,122.7,175.9
4,108.0,8,12,156,232.8
4,108.0,8,14,149.9,206.5
4,108.0,8,14,135.7,232.8
4,108.0,8,13,147,219.2
4,108.0,8,13,149.9,252.2
4,108.0,8,14,127.8,190.6
4,108.0,8,13,172.5,257.3
4,108.0,8,14,127.8,198.4
4,108.0,8,14,165.7,228.2
4,108.0,8,14,147,232.8
4,108.0,8,13,179.5,290.1
4,108.0,8,13,159.2,219.2
4,108.0,8,13,133,214.9
4,108.0,8,13,125.2,179.5
4,108.0,8,13,149.9,247.2
4,108.0,8,13,141.2,206.5
4,108.0,8,14,127.8,210.6
4,108.0,8,13,141.2,214.9
4,108.0,8,13,125.2,214.9
4,108.0,8,14,127.8,206.5
4,108.0,8,14,149.9,214.9
4,108.0,8,13,125.2,186.8
4,108.0,8,13,141.2,262.5
4,108.0,8,14,117.9,190.6
4,108.0,8,14,156,278.7
4,108.0,8,13,138.4,242.3
4,108.0,8,13,133,228.2
4,108.0,8,13,127.8,247.2
4,108.0,8,13,162.4,252.2
4,108.0,8,13,122.7,186.8
4,108.0,8,13,179.5,290.1
4,108.0,8,14,141.2,237.5
4,108.0,8,13,162.4,278.7
4,108.0,8,13,141.2,194.4
4,108.0,8,13,141.2,232.8
4,108.0,8,14,149.9,252.2
4,108.0,8,13,141.2,219.2
4,108.0,8,13,159.2,242.3
4,108.0,8,13,127.8,219.2
4,108.0,8,14,144,206.5
4,108.0,8,13,147,232.8
4,108.0,8,14,162.4,278.7
4,108.0,8,13,149.9,237.5
4,108.0,8,13,144,228.2
4,108.0,8,14,141.2,223.7
4,108.0,8,14,120.3,202.4
4,108.0,8,12,108.9,169
4,108.0,8,13,135.7,228.2
4,108.0,8,13,147,228.2
4,108.0,8,14,214.9,340.4
4,108.0,8,12,147,290.1
4,108.0,8,14,125.2,219.2
4,108.0,8,13,153,247.2
4,108.0,8,13,159.2,262.5
4,108.0,8,13,122.7,219.2
4,108.0,8,12,127.8,206.5
4,108.0,8,13,133,210.6
